t_s,gps_x_m,gps_y_m,ekf_x_m,ekf_y_m,ekf_speed_mps,ekf_heading_deg,in_dropout,error_m,std_x_m,std_y_m,std_heading_deg
43.80428662109375,-7.528863902241137,-53.08445797950911,-7.11072227526191,-53.0694077897396,1.0576355003200881,-81.50757154559061,False,0.4184123903817063,1.0414236863642963,1.365974097412893,11.425711739456494
44.812426757812496,-7.613142230074029,-54.0296148561884,-6.94878981566482,-54.063699359482214,1.0419482059797285,-75.93149021003336,False,0.6652261900257171,1.1210955877753614,1.5608268821858093,12.482743444338599
45.39420727539062,-7.566320936370235,-54.56335050392924,-6.980413313957943,-54.622818253114644,1.025069876680741,-84.21332726354801,False,0.5889177830512532,1.130635892408808,1.5798212797723534,12.5749920158278
45.79717797851562,-7.510135384878752,-54.90805477619276,-6.9709427052618835,-54.97990498379997,1.00736081355231,-76.60909591241699,False,0.5439588202112523,1.1211127074221312,1.5363449679528098,12.449258661991971
46.014368408203126,-7.500771127091067,-55.09708615237741,-6.998071941477072,-55.15980452571919,0.9932016644295018,-76.99551262669377,False,0.5065965510853907,1.0897003415224709,1.4459527662286453,12.213823914803681
46.79762695312499,-7.49140686811204,-55.81985317559557,-7.030904893914014,-55.89407926184952,0.9777468786809551,-87.1852132363107,False,0.46644568828627586,1.1217135943155687,1.5739730675838384,12.66551555083835
47.35661401367187,-7.472678350749656,-56.34246933020359,-6.987503585035415,-56.38991671975789,0.9630066385156634,-77.19214079597363,False,0.4874892902017297,1.1307339269517638,1.5853294972851921,12.704726397532012
47.79120874023437,-7.538228161220165,-56.79836852955133,-7.015162123178181,-56.7904262513126,0.9548464498600484,-82.70125156712186,False,0.5231263326736291,1.1198873774573657,1.553897777415835,12.596267535907316
48.01461596679688,-7.575685195349261,-57.02075838301246,-7.064814544544211,-56.99678439260508,0.9498115579985967,-83.18660834275768,False,0.511432863697699,1.0868088909111906,1.460891589781985,12.35257158627942
48.7779619140625,-7.603777971095001,-57.79912286977273,-7.047314906091382,-57.7241523839429,0.948888714625659,-82.24678344799855,False,0.5614906200986647,1.1200368470841986,1.5725206665496478,12.754649060684057
48.799946533203126,-7.650599264203127,-57.86583982574034,-7.119155191310016,-57.76276833718547,0.9508095496834119,-83.15124183458215,False,0.5413469630155268,1.0652101867528174,1.4080222070970814,12.480440719494311
49.20751245117187,-7.66932778156551,-58.27726105467879,-7.179367386772809,-58.1715966589616,0.9550110443854907,-89.35135374886322,False,0.5012246532122082,1.0586216988861974,1.4135441126692943,12.420596394810877
49.79828588867187,-7.69742055671558,-58.96666959920582,-7.149306124572613,-58.77413383023407,0.9663455706085207,-79.66508062652416,False,0.5809470311972947,1.0780426971692616,1.4804111655450496,12.570152538452506
49.867349365234375,-7.706784815694607,-59.07786452629005,-7.203854811607862,-58.88189990658682,0.976060935277091,-81.66101864966603,False,0.5397598736346805,1.0366336303751291,1.3590001267517664,12.326041673188437
50.58828027343751,-7.688056298332223,-59.778392563242576,-7.311453859745803,-59.62759833403711,0.9887088258835034,-94.87750840725036,False,0.4056701816881658,1.0657848282404188,1.4847183349870505,12.702854887077386
50.7933203125,-7.69742055671558,-60.03414089539483,-7.362462908786516,-59.87291489750352,1.0013079646982261,-92.1696477455353,False,0.3717397588397268,1.0409108107109364,1.4075745550044125,12.489135028503066
